id,type,name,latitude,longitude
2989,bus_stop,Переулок Активистов,56.8239748,60.6507886
2990,bus_stop,Переулок Активистов,56.8236767,60.6521792
2991,bus_stop,Дунайская,56.7860277,60.6736616
2992,bus_stop,ЖБИ,56.8295969,60.6936586
2993,bus_stop,Славянская,56.7641993,60.7107959
2994,bus_stop,Славянская,56.7645443,60.7106381
2995,tram_stop,Улица Ильича,56.8962962,60.6059811
2996,tram_stop,Улица Ильича,56.8961674,60.6064178
2997,tram_stop,Улица Индустрии,56.8990744,60.59886
2998,tram_stop,Улица Индустрии,56.8993534,60.5980264
2999,tram_stop,Улица Победы,56.9005406,60.5950464
3000,tram_stop,Улица Победы,56.900814,60.5942308
3001,tram_stop,Улица Бакинских комиссаров,56.9037156,60.5867911
3002,tram_stop,Улица Бакинских комиссаров,56.9035335,60.5871571
3003,tram_stop,Лебяжье озеро,56.9374365,60.6164793
3004,tram_stop,Лебяжье озеро,56.9374597,60.6165302
3005,tram_stop,Полевая,56.9346937,60.6171522
3006,tram_stop,Полевая,56.9346845,60.6171985
3007,tram_stop,Улица Чуцкаева,56.9319928,60.6167577
3008,tram_stop,Улица Чуцкаева,56.931963,60.6167447
3009,tram_stop,Парк «Пышминские озёрки»,56.9192056,60.6175327
3010,tram_stop,Парк «Пышминские озёрки»,56.9191718,60.617571
3011,tram_stop,Улица Льва Люльева,56.914712,60.6159607
3012,tram_stop,Улица Льва Люльева,56.9147254,60.6159113
3013,tram_stop,Тепличная улица,56.9112941,60.6192331
3014,tram_stop,Академия спорта,56.907386,60.6202753
3015,tram_stop,Шефская улица,56.9027744,60.6241123
3016,tram_stop,Шефская улица,56.902144,60.6239278
3017,tram_stop,Улица Старых Большевиков,56.9009933,60.6204015
3018,tram_stop,Улица Старых Большевиков,56.9009584,60.6204049
3019,tram_stop,улица Академика Вонсовского,56.796845,60.5288003
3020,tram_stop,улица Академика Вонсовского,56.7968663,60.5287524
3021,bus_stop,улица Академика Бардина,56.8099302,60.5462129
3022,tram_stop,Горбольница № 6,56.8054765,60.5406835
3023,bus_stop,Екатеринбург-Пассажирский,56.8587693,60.6058739
3024,bus_stop,"Коллективный сад ""Надежда""",56.8865388,60.457069
3025,bus_stop,А. Муранова,56.8116457,60.5113209
3026,bus_stop,Вечный Огонь,56.8355107,60.5786349
3027,bus_stop,Кольцевая автодорога,56.8125473,60.5178495
3028,bus_stop,Детский центр,56.8274095,60.5339317
3029,bus_stop,Новомосковский тракт,56.8277001,60.5287213
3030,bus_stop,Новомосковский тракт,56.8274367,60.5310235
3031,bus_stop,"ТК ""Новомосковский""",56.8275316,60.5225389
3032,bus_stop,улица Металлургов,56.8287118,60.5445121
3033,bus_stop,Областная больница,56.8093478,60.5637932
3034,bus_stop,Улица Серафимы Дерябиной,56.8145964,60.5487836
3035,bus_stop,Улица Серафимы Дерябиной,56.814504,60.5491898
3036,bus_stop,Улица Ухтомская,56.8167217,60.5435425
3037,bus_stop,Новомосковская,56.8193698,60.5377057
3038,bus_stop,"НПЦ ""Онкология""",56.8043068,60.5049383
3039,bus_stop,ЖК Светлый,56.7793133,60.6978877
3040,tram_stop,Улица Шейнкмана,56.8411758,60.5805039
3041,bus_stop,Патриотов,56.7829345,60.6724694
3042,bus_stop,Алтайская,56.7823943,60.6819906
3043,tram_stop,Улица Радищева,56.8306897,60.5997787
3044,bus_stop,Первомайская улица,56.8470157,60.6438451
3045,tram_stop,улица Гагарина,56.8400396,60.6465851
3046,bus_stop,улица Металлургов,56.8282997,60.5441816
3047,tram_stop,улица Металлургов,56.8282923,60.5443293
3048,tram_stop,улица Челюскинцев,56.8565379,60.6145559
3049,tram_stop,Автовокзал,56.8061258,60.6108274
3050,tram_stop,Академия при Президенте России,56.8224202,60.6048884
3051,tram_stop,улица Большакова,56.8182191,60.6064823
3052,tram_stop,Улица Фрунзе,56.8137122,60.6081858
3053,tram_stop,Улица Фрунзе,56.8137073,60.6081253
3054,bus_stop,Опалихинская,56.8500383,60.5643144
3055,bus_stop,КОР,56.8430588,60.6951145
3056,bus_stop,Посёлок Шувакиш,56.9107056,60.4876308
3057,bus_stop,Дорожная улица,56.7761252,60.5947453
3058,bus_stop,Дорожная улица,56.775938,60.594397
3059,bus_stop,Мельникова,56.8350599,60.5687892
3060,bus_stop,Проспект Космонавтов,56.9013938,60.6139317
3061,bus_stop,Проспект Космонавтов,56.9013946,60.6140851
3062,bus_stop,Уралмаш,56.8882623,60.6133714
3063,metro,Уралмаш,56.8882559,60.6134976
3064,bus_stop,Машиностроителей,56.8770343,60.611531
3065,metro,Машиностроителей,56.8770107,60.6116604
3066,metro,Уральская,56.857471,60.6003811
3067,bus_stop,Уральская,56.8574834,60.6002865
3068,bus_stop,Динамо,56.8476199,60.5992233
3069,metro,Динамо,56.8476124,60.5993098
3070,bus_stop,Площадь 1905 года,56.8368559,60.5990671
3071,bus_stop,Геологическая,56.827797,60.6021471
3072,metro,Геологическая,56.827831,60.6022393
3073,bus_stop,Чкаловская,56.8077018,60.6101258
3074,metro,Чкаловская,56.8076989,60.6102992
3075,bus_stop,Ботаническая,56.7973089,60.6320771
3076,metro,Ботаническая,56.7974414,60.6315432
3077,metro,Площадь 1905 года,56.8368678,60.5991644
3078,bus_stop,Золотистый бульвар,56.7436967,60.5601464
3079,bus_stop,Улица Счастливая,56.7461552,60.5652334
3080,bus_stop,Улица Чемпионов,56.7483317,60.5683312
3081,bus_stop,Микрорайон Солнечный,56.7443907,60.5703742
3082,bus_stop,Улица Любви,56.7417967,60.5634444
3083,bus_stop,Центр художественной гимнастики,56.7392971,60.5561744
3084,bus_stop,Центр художественной гимнастики,56.739799,60.5581458
3085,bus_stop,Нескучная улица,56.7376879,60.5524187
3086,bus_stop,Полигон,56.7661258,60.4645047
3087,bus_stop,Полигон,56.7662319,60.4645451
3088,bus_stop,Просека,56.7623333,60.4630745
3089,bus_stop,Просека,56.7624697,60.4631278
3090,bus_stop,Циолковского,56.804179,60.5932693
3091,bus_stop,Начдива Васильева,56.8252438,60.5436824
3092,bus_stop,ЕКАД,56.7790493,60.4411718
3093,bus_stop,Институт связи,56.8294597,60.5687332
3094,bus_stop,Улица Чемпионов,56.7490496,60.5686505
3095,bus_stop,Улица Чемпионов,56.7485037,60.5695143
3096,bus_stop,Нескучная улица,56.7380838,60.5509137
3097,bus_stop,"Ритейл-парк ""Солнечный""",56.7402219,60.543699
3098,bus_stop,"Ритейл-парк ""Солнечный""",56.7396515,60.5440201
3099,bus_stop,Улица Счастливая,56.7467779,60.5663282
3100,bus_stop,Золотистый бульвар,56.7443613,60.5603734
3101,bus_stop,БК Квартал,56.8194511,60.6509502
3102,bus_stop,Горбольница № 6,56.8070781,60.5422165
3103,tram_stop,Улица Окружная,56.7569038,60.5875519
3104,tram_stop,Лучистая улица,56.7465027,60.5728299
3105,tram_stop,Лучистая улица,56.7464432,60.5728568
3106,bus_stop,Новосинарский бульвар,56.7813305,60.7496966
3107,bus_stop,ЭКСПО-бульвар,56.7753354,60.7600995
3108,bus_stop,Спортивная деревня,56.7702549,60.7559583
3109,bus_stop,Кампус УрФУ,56.7723098,60.7613082
3110,bus_stop,Улица 100-летия Уральского университета,56.7731972,60.7585336
3111,bus_stop,Улица Олимпийская,56.7788017,60.7560253
3112,bus_stop,Улица Олимпийская,56.7791773,60.7546987
3113,bus_stop,Новосинарский бульвар,56.7804481,60.7515015
3114,bus_stop,Улица Варшавская,56.7833744,60.7447388
3115,bus_stop,Уральский университет,56.7745135,60.7670201
3116,bus_stop,Дворец водных видов спорта,56.772661,60.7716596
3117,bus_stop,Студенческий городок,56.768957,60.7652495
3118,bus_stop,Экспо-бульвар,56.7694909,60.7563411
3119,bus_stop,Экспо-бульвар,56.7692067,60.7547513
3120,bus_stop,Улица 100-летия Уральского университета,56.7721332,60.7572415
3121,bus_stop,Уральский университет,56.7738134,60.7683825
3122,bus_stop,Микрорайон Новокольцовский,56.7763968,60.7640773
3123,bus_stop,Микрорайон Новокольцовский,56.775918,60.7631805
3124,bus_stop,Unknown,56.7872939,60.5121272
3125,bus_stop,Unknown,56.7874298,60.5107472
3126,bus_stop,"ТСЦ ""Мега""",56.822469,60.5024982
3127,bus_stop,Улица Академика Парина,56.7852432,60.5072828
3128,tram_stop,Горбольница № 6,56.8050763,60.5402666
3129,tram_stop,Краснолесье,56.7926193,60.5209921
3130,tram_stop,Краснолесье,56.7933667,60.522294
3131,tram_stop,проспект Академика Сахарова,56.7872697,60.5111493
3132,tram_stop,улица Павла Шаманова,56.7891089,60.5145227
3133,tram_stop,улица Павла Шаманова,56.7897487,60.5156115
3134,bus_stop,Октябрьская,56.7832895,60.7819123
3135,bus_stop,Улица Начдива Онуфриева,56.8015807,60.5485742
3136,bus_stop,Улица Начдива Онуфриева,56.8024101,60.5463914
3137,tram_stop,проспект Академика Сахарова,56.7872954,60.511095
3138,bus_stop,Сады,56.7700168,60.7312649
3139,bus_stop,Ramada отель,56.7753175,60.71723
3140,tram_stop,Улица Академика Парина,56.7852101,60.5073483
3141,bus_stop,СНТ «Свердловское ОПХ»,56.6677429,60.5828591
3142,bus_stop,СНТ «Свердловское ОПХ»,56.667423,60.5832077
3143,bus_stop,"Сад ""Родничок""",56.7071803,60.5654926
3144,bus_stop,Керамик,56.7505255,60.6085688
3145,bus_stop,Экодолье,56.7070635,60.4955172
3146,tram_stop,улица Академика Бардина,56.8096582,60.5458264
3147,bus_stop,Педагогическая,56.8341807,60.6537674
3148,bus_stop,Профессорская,56.8397894,60.6517159
3149,bus_stop,Екатеринбург-Сортировочный,56.8821212,60.4730406
3150,bus_stop,Екатеринбург-Сортировочный,56.8822619,60.4731168
3151,bus_stop,Екатеринбург-Сортировочный,56.8823061,60.4731407
3152,bus_stop,Екатеринбург-Сортировочный,56.8823527,60.473166
3153,bus_stop,Екатеринбург-Сортировочный,56.8820773,60.4730168
3154,bus_stop,Екатеринбург-Сортировочный,56.8823975,60.4731903
3155,bus_stop,Электродепо,56.8642128,60.5107544
3156,bus_stop,Электродепо,56.8642442,60.510792
3157,bus_stop,ВИЗ,56.8583143,60.5544267
3158,bus_stop,Перегон,56.862567,60.3713974
3159,bus_stop,Перегон,56.8624705,60.371457
3160,bus_stop,Перегон,56.8626119,60.3713697
3161,bus_stop,1639 км,56.8562481,60.3252685
3162,bus_stop,1639 км,56.8563658,60.3251547
3163,bus_stop,Палкино,56.8796623,60.4070067
3164,bus_stop,Палкино,56.8807,60.4052661
3165,bus_stop,Палкино,56.8806615,60.4052887
3166,bus_stop,Шарташ,56.8302314,60.646522
3167,bus_stop,Шарташ,56.8301673,60.6464624
3168,bus_stop,Шарташ,56.8303105,60.6465957
3169,bus_stop,Шарташ,56.8300721,60.6463737
3170,tram_stop,Улица Фрунзе (в депо),56.8133797,60.6096199
3171,tram_stop,Улица Фронтовых Бригад,56.8832065,60.6380405
3172,bus_stop,Северка,56.8620396,60.3051983
3173,bus_stop,Северка,56.8619396,60.3051818
3174,bus_stop,Северка,56.8618784,60.3051706
3175,bus_stop,Огородная,56.9028473,60.4587222
3176,bus_stop,Шувакиш,56.9205356,60.4820628
3177,bus_stop,Шувакиш,56.9203123,60.4818043
3178,bus_stop,Шувакиш,56.9203776,60.4818841
3179,bus_stop,Шувакиш,56.9202787,60.4817633
3180,bus_stop,Первомайская,56.8431379,60.6321961
3181,bus_stop,Первомайская,56.8431697,60.6324716
3182,bus_stop,Синие Камни,56.8285542,60.6754182
3183,bus_stop,Вторчермет,56.7673088,60.61514
3184,bus_stop,Ботаническая,56.7926949,60.6405832
3185,bus_stop,Лесотехническая,56.8171643,60.6675672
3186,bus_stop,Кольцово,56.7614604,60.8198206
3187,bus_stop,Кольцово,56.7615097,60.8199018
3188,bus_stop,Аэропорт Кольцово,56.7520139,60.8072207
3189,bus_stop,Компрессорный завод,56.7868738,60.7758623
3190,bus_stop,Компрессорный завод,56.7869083,60.7758984
3191,bus_stop,Чапаевская,56.8093404,60.7183684
3192,bus_stop,Путёвка,56.8175329,60.6972215
3193,bus_stop,Путёвка,56.8174589,60.6972127
3194,bus_stop,Сысерть,56.6772147,60.5774011
3195,bus_stop,21 км,56.7113301,60.5871464
3196,bus_stop,Приисковый,56.620887,60.5098544
3197,bus_stop,Шабровская,56.6459331,60.5518321
3198,bus_stop,Исток,56.7873971,60.7878162
3199,bus_stop,Большая Поляна,56.8055634,60.758281
3200,bus_stop,Большая Поляна,56.8056008,60.7582348
3201,bus_stop,Глубокое,56.7633619,60.9124925
3202,bus_stop,Глубокое,56.7633948,60.91245
3203,bus_stop,Хуторята,56.7714574,60.8208994
3204,bus_stop,Хуторята,56.7714141,60.8209215
3205,bus_stop,Березит,56.9535171,60.7230987
3206,bus_stop,Березит,56.9535708,60.723052
3207,bus_stop,Unknown,56.762414,60.5901612
3208,bus_stop,Бакинских Комиссаров,56.90429,60.5865187
